chr2R	11548625	11548755
chrX	5690204	5690316
chr3R	6845707	6845814
chr3L	14976129	14976243
chr3L	8675558	8675793
chr2R	23646077	23646216
chr2L	7056713	7056813
chr3L	16025356	16025477
chr2R	11742220	11742345
chrX	3780984	3781137
chr2R	24190819	24190933
chrX	18298049	18298164
chr3R	16753402	16753517
chr2R	7352503	7352613
chr3R	6405787	6405976
chr2L	9602121	9602382
chr2R	23049773	23050019
chr2L	17263426	17263600
chrX	19158891	19159015
chr2L	1405414	1405562
chrX	8906960	8907066
chr3R	23300162	23300301
chr3L	20171639	20171771
chr2R	12168618	12168768
chr2L	4892082	4892220
chr3R	8269857	8269969
chr3R	30458727	30458862
chr2L	15485768	15486092
chr2R	7450664	7450765
chr2R	8643392	8643720
chr3R	19147656	19147790
chr3L	2180239	2180343
chrX	14649770	14649985
chr2L	15013476	15013594
chr3L	3845957	3846281
chrX	19353121	19353367
chrX	19783504	19783607
chr2L	14355048	14355167
chr2L	18664984	18665089
chrX	7320891	7321105
chr2L	17748764	17748949
chr3R	10868592	10868707
chrX	10745458	10745578
chrX	8211012	8211276
chr3L	8827385	8827557
chr3R	29259856	29260012
chr3R	29556246	29556404
chr2R	11197256	11197453
chr3L	7519327	7519560
chr3R	6816254	6816528
chr3L	14149977	14150086
chr2R	19659905	19660167
chr3R	15920894	15921070
chr4	385341	385562
chr2L	16859296	16859436
chr3R	31883980	31884179
chrX	10757587	10757730
chr3L	19168261	19168482
chr3L	753731	753875
chr3L	16835374	16835545
chr3R	14652369	14652627
chr2L	18480694	18480816
chr3R	15262917	15263227
chr2L	19313624	19313724
chr3R	16398712	16398989
chr3L	19179178	19179465
chr3L	12642682	12642797
chrX	7189612	7189776
chr2L	4031390	4031502
chr2R	12984964	12985123
chr2L	16521380	16521483
chrX	3558583	3558696
chr2R	20949108	20949223
chr2L	3818061	3818410
chr2L	21034692	21034807
chr2L	1119000	1119151
chr2R	20056934	20057085
chr4	704396	704634
chr3R	31224577	31224682
chr3L	14643855	14644047
chrX	1130026	1130179
chr2L	12679443	12679564
chr3R	16423416	16423542
chr2L	16280086	16280214
