chr13	17584968	17585075
chr14	6426026	6426186
chr4	57492322	57492428
chr15	35915309	35915433
chr12	111497208	111497364
chr7	129649080	129649222
chr19	30248961	30249083
chr15	98877461	98877606
chr13	73252186	73252327
chr5	117143989	117144128
chr17	56036651	56036911
chr12	86402863	86403022
chr14	14120934	14121104
chr2	93418519	93418649
chr15	76829674	76829786
chr2	76216267	76216433
chr6	41194619	41194709
chr2	180408572	180408671
chr6	34511564	34511679
chr7	19342790	19342913
chr14	120949145	120949265
chr5	146944711	146944819
chr14	14345500	14345615
chr4	100095682	100095833
chr4	133301935	133302085
chr2	33652634	33652763
chr11	111042344	111042473
chr12	106851814	106851902
chr3	36495598	36495737
chr7	107215840	107215978
chr16	5678831	5678923
chr5	51908930	51909043
chr6	134615419	134615571
chr12	112955965	112956110
chr8	22484733	22484843
chr4	120387592	120387702
chr9	114727423	114727574
chr19	27780120	27780248
chr7	67962001	67962158
chr17	25828751	25828845
chr9	115097473	115097587
chr6	113604461	113604596
chr2	80266976	80267125
chr18	12167955	12168059
chr9	64253751	64253885
chr5	145234795	145234925
chr1	176223321	176223478
chr4	57250771	57250875
chr9	106531946	106532114
chr1	172518145	172518291
chr4	57167645	57167761
chr7	107661320	107661470
chr1	55082258	55082344
chr19	5568920	5569056
chr2	63700389	63700488
chr8	123950247	123950379
chr2	71852325	71852475
chr8	72135892	72135986
chr8	12978846	12979000
chr4	133423179	133423316
chr10	128525743	128525858
chr3	144720394	144720669
chr7	127800432	127800601
chr5	37180753	37180877
chr11	119044001	119044108
chr3	142490584	142490738
chr6	122496678	122496814
chrX	47292773	47292883
chr15	102336065	102336160
chr13	17432591	17432715
chr2	10300397	10300515
chr4	62881936	62882092
chr8	72746194	72746348
chr1	180387695	180387782
chr2	121179202	121179319
chr2	47321988	47322088
chr7	128357087	128357197
chr9	72954875	72955005
chr19	47372170	47372269
chr9	60153149	60153246
chr1	184786823	184786954
chr19	11045028	11045154
chr2	173164485	173164603
chr17	75370256	75370375
chr8	124489945	124490061
chr11	7140652	7140779
chr11	72221390	72221533
chr7	30956157	30956246
chr5	115471285	115471407
chr1	177845974	177846109
chr9	32591885	32592023
chr11	116554605	116554742
chr7	45628893	45629058
chr6	91277699	91277848
chr3	38884418	38884516
chr14	27441067	27441181
chr9	122692025	122692140
chr9	44364604	44364743
chr4	135508059	135508183
chr4	152119472	152119620
chr11	94404821	94404965
chr5	148958484	148958617
chr3	88010758	88010872
chrX	24170135	24170232
chr15	79243258	79243464
chr18	37680132	37680278
chr9	22557482	22557633
chr7	99619018	99619121
chr10	20372160	20372257
chr12	25092363	25092520
chr11	118460395	118460547
chr6	86754566	86754717
chr4	17026823	17026959
chr2	12002388	12002501
chr9	68382014	68382142
chr5	128504668	128504800
chrX	56791431	56791524
chr19	6924534	6924681
chr11	22225766	22225879
chr7	68369774	68369906
chr16	10009884	10010014
chr8	112093707	112093802
chr7	104507884	104508006
chr9	13849167	13849279
chr3	57625803	57625941
chr13	47917512	47917643
chr1	154786320	154786510
chr6	115007903	115008042
chr1	119153766	119153875
chr9	21029575	21029727
chrX	162527386	162527521
chr8	90793886	90794036
chr8	110478735	110478880
chr3	93362039	93362158
chr13	94941367	94941515
chr16	84559728	84559855
chr11	116543289	116543393
chr2	32404788	32404999
chr10	80487096	80487253
chr2	32289727	32289839
chr15	102665617	102665762
chr11	102864419	102864551
chr4	119204842	119204992
chr12	21318299	21318443
chr4	152114224	152114367
chr13	9846926	9847094
chr17	59099518	59099655
chr17	84008145	84008259
chr15	77186280	77186366
chr5	115194402	115194495
chr11	121048133	121048254
chr2	31239557	31239674
chr5	144467118	144467268
chr5	72586229	72586375
chr5	133585314	133585438
chr8	48097533	48097722
chr16	92136431	92136550
chr5	125509641	125509804
chr11	80614549	80614671
chr1	90027045	90027187
chr7	49601327	49601485
chr1	86389403	86389556
chr8	122926903	122927042
chr5	146535356	146535477
chr7	28344802	28344941
chr7	111049765	111049909
chr13	8744688	8744824
chr12	45172078	45172223
chr14	64047552	64047683
chr19	5793157	5793283
chr1	74901817	74901965
chr12	108713922	108714048
chr4	42207762	42207877
chr11	77308699	77308815
chr10	40212529	40212756
chr6	144908811	144908910
chr5	53377812	53377920
chr15	82814884	82815030
chr5	99202452	99202571
chr3	127428694	127428780
chr11	22437708	22437809
chr2	136836057	136836153
chr10	109665016	109665163
chr2	32912515	32912725
chr17	80180103	80180264
chr13	47106396	47106484
chr9	20467121	20467270
chr3	146185046	146185203
chr8	41191615	41191740
chr7	120098520	120098646
chr7	142249997	142250101
chr1	20554531	20554668
chr4	138319616	138319792
chr7	111164004	111164115
chr14	60513683	60513816
chr14	86781744	86781849
chr1	91347037	91347195
chr7	127675079	127675228
chr6	72828986	72829135
chr5	124111219	124111348
chr1	55383251	55383420
chr9	65393082	65393227
chr1	185187476	185187633
chr16	92393892	92393978
chr17	11621649	11621744
chr19	9993144	9993281
chr2	71812833	71812981
chr6	71804205	71804357
chr7	38201036	38201242
chr2	83337593	83337687
chr10	21378737	21378857
chrX	51076889	51077000
chr4	125703482	125703636
chr13	40843542	40843680
chr2	153276973	153277095
chr18	76151148	76151316
chr2	38688890	38689038
chr11	76167527	76167667
chr3	100974036	100974160
chr3	6106741	6106861
chr5	9056156	9056300
chrX	143275359	143275477
chr13	48237614	48237717
chr11	76454633	76454776
chr1	153559368	153559512
chr15	6435946	6436052
chr15	58578278	58578413
chr1	74954305	74954421
chr8	26015216	26015376
chr1	161963142	161963250
chr1	132520824	132520935
chr4	143238893	143239033
chr13	47288592	47288737
chr11	100627011	100627165
chr1	44174066	44174169
chr18	61034855	61034978
chr13	30981811	30981935
chr6	124967928	124968042
chr12	64817179	64817316
chr10	127738165	127738273
chr7	112183340	112183499
chr17	29397002	29397165
chr5	92726043	92726168
chr12	70430682	70430799
chr7	100003889	100004015
chr12	40040160	40040266
chr8	119686304	119686460
chr11	4734322	4734447
chr2	169123020	169123135
chr10	13429911	13430054
chr7	28991747	28991895
chr17	46298692	46298848
chr6	36393892	36393999
chr10	112451035	112451167
chr7	79349895	79350035
chr9	64779667	64779782
chr9	105495918	105496051
chr4	123082992	123083160
chr9	50849346	50849498
chr7	19405473	19405634
chr1	118505902	118506006
chr15	103165530	103165701
chr11	72535647	72535799
chr16	5306698	5306862
chr4	61909549	61909675
chr8	128491843	128491985
chr2	171496751	171496872
chr5	112433101	112433234
chr11	20914063	20914221
chr19	55537860	55537958
chr6	90288397	90288530
chr4	41910332	41910451
chr4	46374600	46374720
chr11	70201715	70201876
chr1	24135009	24135127
chr3	108528631	108528719
chr6	54705385	54705504
chr7	141643304	141643422
chr7	19239541	19239707
chr9	114763463	114763622
chr3	9038414	9038557
chr15	38885522	38885612
chr15	84054094	84054235
chr10	127170867	127170998
chr15	100023039	100023165
chr15	96953529	96953669
chr15	99094128	99094252
chr12	83972117	83972266
chr18	49755193	49755353
chr16	73155568	73155718
chr7	98838016	98838138
chr7	35759735	35759856
chr17	47843620	47843711
chr1	167306585	167306726
chr5	135612429	135612557
chr7	127768406	127768508
chr6	121272049	121272176
chr11	98972355	98972486
chr1	166002691	166002855
chr2	33918488	33918622
chr8	106561181	106561338
chr8	117109164	117109251
chr17	56255879	56256042
chr8	75132595	75132753
chr13	79028229	79028369
chr2	72235054	72235205
chr16	58454642	58454766
chr4	123219831	123219985
chr16	30977373	30977534
chr1	74759962	74760110
chr2	118241552	118241661
chr3	53448382	53448511
chr6	125030624	125030839
chr5	127253386	127253504
chr10	61068538	61068688
chr9	40583722	40583878
chr12	72245127	72245213
chr8	84579744	84579902
chr12	23758779	23758906
chr9	48559953	48560076
chr4	141618630	141618752
chr8	61550499	61550660
chr9	65953532	65953625
chr1	182554094	182554237
chr18	84809109	84809224
chr5	139353652	139353782
chr4	42877021	42877167
chr11	95117072	95117242
chr11	62695274	62695364
chr4	125114701	125114834
chr14	19042109	19042261
chr9	56843722	56843845
chr5	120094721	120094870
chrX	52652151	52652276
chr7	43584922	43585035
chr15	58848552	58848682
chr17	13769383	13769489
chr12	28974882	28974998
chr6	127147795	127147959
chr6	86827621	86827751
chr2	30166823	30166943
chr1	37250789	37250935
chr17	47751953	47752041
chr1	162665231	162665386
chrX	157172159	157172253
chr13	78640476	78640599
chr16	75381362	75381477
chr4	114908941	114909061
chr1	183854357	183854463
chr9	106123737	106123872
chr7	98836826	98836948
chr4	105552430	105552543
chr7	107180555	107180665
chr4	139078457	139078544
chr8	91363406	91363532
chr4	155564074	155564160
chr7	28298878	28299023
chr7	111249768	111249912
chr5	38307637	38307789
chr12	112127049	112127163
chr15	98737940	98738046
chr13	21840588	21840736
chr13	110040221	110040347
chr3	158375999	158376140
chr8	25215919	25216066
chr12	3098333	3098457
chr10	80523424	80523552
chr2	70147133	70147220
chr4	100498341	100498467
chr4	124945089	124945175
chr5	149101976	149102104
chr5	35530541	35530691
chr5	151644968	151645098
chr8	126949679	126949793
chr7	19797321	19797467
chr9	64179512	64179607
chr2	28622628	28622769
chr10	67924199	67924289
chr10	115778757	115778899
chr8	20262085	20262248
chr11	79584332	79584481
chr6	146614066	146614173
chr14	69145370	69145474
chr14	20856258	20856386
chr18	74812244	74812393
chr7	31130928	31131063
chr6	127970238	127970381
chr11	114628129	114628257
chr2	171493871	171494009
chr2	72096463	72096589
chr7	97411705	97411831
chr16	3908896	3909026
chr7	88343948	88344066
chrX	136304425	136304543
chr2	170103992	170104129
chr15	98089931	98090052
chr6	145023096	145023205
chr14	122064655	122064776
chr5	3146730	3146834
chr2	43902715	43902844
chr4	46618306	46618434
chr6	148993876	148994006
chr14	56155497	56155583
chr17	28553138	28553324
chr2	154493707	154493808
chr1	7204901	7205040
chr11	32714357	32714482
chr16	29814199	29814290
chr19	45031973	45032081
chr16	94586748	94586878
chr4	83262121	83262262
chr9	21889384	21889477
chr2	119512431	119512574
chr12	16829899	16829999
chr2	180350831	180350952
chr17	17896185	17896305
chr1	156492394	156492483
chr2	164389535	164389665
chr2	55442144	55442252
chr3	84713105	84713201
chr15	60693854	60693980
chr5	123285336	123285439
chr7	67950980	67951133
chr2	167365201	167365294
chr5	128704634	128704750
chr13	46838710	46838803
chr5	111208709	111208845
chr9	40750384	40750504
chr1	136047567	136047686
chr11	51582862	51582991
chr2	158653130	158653289
chr3	28107872	28107985
chr8	117109900	117110024
chr17	47516378	47516499
chr6	87101706	87101854
chr12	102499845	102499986
chr1	93911976	93912133
chr3	97879363	97879531
chr2	167641464	167641588
chr13	69553147	69553255
chr3	108563459	108563618
chr11	95397932	95398110
chr1	55874871	55874986
chr8	71340751	71340892
chr15	36737883	36737994
chr1_GL456210_random	98154	98302
chr17	25686452	25686569
chr1	14706334	14706436
chr1	151648255	151648350
chr8	108470412	108470502
chr8	83300275	83300393
chr15	86161950	86162053
chr7	34757642	34757756
chr12	25025297	25025417
chr14	89181534	89181631
chr1	178242261	178242378
chr8	107116148	107116267
chr2	120094181	120094307
chr11	86875872	86875962
chr11	35703621	35703744
chr11	6261797	6261964
chr2	33696596	33696686
chr7	64501550	64501676
chr9	96195983	96196131
chr2	34644735	34644874
chr9	104574587	104574735
chr16	38482952	38483051
chr13	104789842	104789957
chr4	66923742	66923848
chr11	84618687	84618810
chr8	125719073	125719213
chr8	40381487	40381607
chr10	60418227	60418377
chr2	32324457	32324582
chr17	30923738	30923844
chr15	88618137	88618234
chr11	3314158	3314312
chr4	14543826	14543943
chr5	139587596	139587705
chr17	48045768	48045907
chr9	23250150	23250321
chrX	134648219	134648334
chr2	180902216	180902357
chr6	47829113	47829202
chr19	13819005	13819101
chr5	122935933	122936047
chr4	127989757	127989843
chr3	92118065	92118192
chr15	19276599	19276704
chr8	70523091	70523194
chr19	57008564	57008712
chr4	125808060	125808179
chr15	68415647	68415758
chr1	120469024	120469162
chr9	100545813	100545924
chr15	37328759	37328910
chr5	132060242	132060374
chr6	13152410	13152507
chr16	95196741	95196895
chr11	77214826	77214949
chr6	38736334	38736488
chr4	108798563	108798703
chr2	176905602	176905717
chr6	138017033	138017119
chr9	53825376	53825531
chr10	70563774	70563926
chr4	135494676	135494823
chr7	26776009	26776122
chr2	154300659	154300845
chr7	143086456	143086603
chrX	10201446	10201571
chr5	33543479	33543641
chr16	4763370	4763490
chr10	127536774	127536873
chr4	136092625	136092748
chr1	192598516	192598674
chr3	94948322	94948429
chr6	38874107	38874209
chr17	86293546	86293644
chr2	136596601	136596739
chr7	7278380	7278566
chr3	142560745	142560918
chr2	153930008	153930163
chr6	140712849	140712970
chr6	30403574	30403718
chr12	85508366	85508502
chr17	61903082	61903172
chr4	147658304	147658460
chr4	28808952	28809041
chr3	58657466	58657559
chr2	134029782	134029896
chr6	85410789	85410949
chr6	94544041	94544145
chr17	35578320	35578497
chr9	9049363	9049470
chr7	88544537	88544664
chr15	39003112	39003207
chr5	148793192	148793333
chr2	34025853	34025981
chr6	85353834	85353957
chr4	136602759	136602925
chr7	16326356	16326487
chr3	152800228	152800315
chr4	135440295	135440423
chr7	43333320	43333476
chr7	45173927	45174019
chr11	67030953	67031082
chr11	66501108	66501206
chr14	3209539	3209660
chr14	51771488	51771615
chr2	156862855	156863007
chr12	23729964	23730056
chr2	125155709	125155821
chr15	11038604	11038717
chr3	88011057	88011155
chr6	134876919	134877034
chr4	86957934	86958071
chr2	121472949	121473058
chr8	114715819	114715929
chr2	14703382	14703496
chr14	67248898	67248995
chr3	58122840	58123002
chr1	144006727	144006867
chr4	150073200	150073357
chr6	88855738	88855884
chr1	36279326	36279468
chr9	113528728	113528847
chr11	81476361	81476482
chr18	57390127	57390249
chr3	96196067	96196163
