chr7	9657591	9657873
chr2	178505305	178505537
chr20	46814712	46814981
chr3	79293594	79293816
chr1	129286793	129287079
chr17	43155718	43155997
chr1	252491084	252491378
chr2	182001780	182002037
chr2	43613400	43613636
chr7	143796893	143797220
chr15	25341993	25342247
chr19	11068166	11068473
chr11	87072478	87072697
chr1	14075200	14075557
chr10	37784931	37785122
chr5	6836538	6836772
chr1	220559551	220559763
chr10	108366470	108366691
chr2	48101871	48102157
chr13	54445711	54445920
chr17	19167416	19167605
chr19	9294351	9294607
chr14	86085760	86085969
chr5	152123207	152123478
chr10	65871046	65871316
chr2	249079252	249079484
chr14	10769733	10769945
chr11	27754070	27754303
chr2	98582946	98583192
chr5	77083215	77083539
chr4	97363043	97363382
chr1	153871736	153872085
chr20	18612434	18612798
chr20	3920930	3921118
chr6	124330694	124330967
chr4	112749145	112749510
chr7	27683319	27683553
chr6	136262314	136262532
chr4	157424867	157425321
chr6	11205656	11205922
chr8	129755515	129755769
chr16	81087936	81088294
chr3	48078202	48078403
chr1	216713948	216714555
chrX	69451480	69451759
chr1	221309598	221309794
chr4	159321393	159321877
chr14	79193995	79194291
chr12	51300053	51300279
chr10	11768744	11769026
chr3	154988255	154988532
chr1	147021964	147022501
chr3	8205434	8205642
chr1	226323030	226323323
chr17	801645	801843
chr3	97885073	97885467
chr15	15874896	15875214
chr7	126907275	126907581
chr9	117250012	117250235
chr2	244058734	244058929
chr4	129789473	129789703
chr2	80683119	80683467
chr7	98940630	98940906
chr12	37081073	37081439
chr2	113281621	113281890
chr4	98028596	98028844
chr19	57648901	57649122
chr5	124010353	124010557
chr18	41283579	41283779
chr1	201429735	201429989
chr17	44391289	44391482
chr10	109290491	109290896
chr14	86154657	86155009
chr14	94569216	94569449
chr2	80689920	80690171
chr1	105258022	105258223
chr14	10265543	10265743
chr13	49969772	49970005
chr1	45617932	45618218
chr14	48015841	48016148
chr2	227396271	227396528
chr17	55345069	55345252
chr15	8770005	8770255
chr13	84588142	84588329
chr1	265761715	265762022
chr8	96170523	96170762
chr4	73983281	73983530
chr4	21392754	21393120
chr1	199341051	199341379
chr11	38350728	38351013
chr1	70007668	70007907
chr7	15122061	15122444
chr1	181186307	181186663
chr10	67482344	67482611
chr5	156026899	156027253
chr12	23185700	23185903
chr7	73584549	73584793
chr20	10547037	10547412
chr8	113225609	113225844
chrX	135050479	135050715
chr7	39838184	39838390
chr1	274212320	274212686
chr20	40898664	40898879
chr16	20143376	20143594
chr3	11487753	11488017
chr17	913302	913560
chr5	152145620	152145820
chr6	50408635	50408849
chr17	72966974	72967437
chr1	261157957	261158203
chr15	43841656	43841959
chr1	32097251	32097530
chr13	68286881	68287070
chr17	57808618	57809017
chr3	58639690	58640002
chr1	221515605	221515856
chr13	75428143	75428511
chr5	60735564	60735831
chr13	110032798	110033011
chr1	153869533	153869788
chr14	5196074	5196307
chr4	72990416	72990665
chr8	35452742	35453075
chr3	150053216	150053400
chr10	81523255	81523495
chr10	83523424	83523718
